kind	ida_ea	name	source	detail
EMPTY_OR_CAST_BODY	0x00554BD0	?DecodeAnimBank@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z	src\animation\nal.cpp	NO_BODY
DUPLICATE_MARKER	0x00556E50	?CheckActorInteraction@@YAHAAVEntity@@PBD@Z	src\game\logic\g_local.h	2 source markers
EMPTY_OR_CAST_BODY	0x00556E50	?CheckActorInteraction@@YAHAAVEntity@@PBD@Z	src\game\logic\g_local.h	NO_BODY
EMPTY_OR_CAST_BODY	0x0055E420	??0nalBasePoseBlender@@IAE@PBVnalBaseSkeleton@@@Z	src\animation\nal.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0055E4A0	??1nalInitList@@UAE@XZ	src\animation\nal.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0055E6B0	??1nalClientSceneAnim@@UAE@XZ	src\animation\nal.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0055E870	?IsType@nalGeneric@@YA_NABV?$nalGenericComponentHandle@VDir3@math@@@1@I@Z	src\animation\nal.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x0055E890	?IsType@nalGeneric@@YA_NABV?$nalGenericComponentHandle@VnalPositionOrientation@@@1@I@Z	src\animation\nal.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x0055EA20	??0nalClientSceneAnim@@QAE@XZ	src\animation\nal.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0055ECE0	??1?$nalComponent@VnalComponentBase@@VCODNoteData@@VCODNoteTrack@@@@MAE@XZ	src\animation\nal.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x0055F280	?Setup@nalAnimState@AnimationPlayer@@QAEXPAVnalGenericAnim@nalGeneric@@PAVnalGenericSkeleton@4@MPAVnalPlayMethod@2@MPAVnalAnimCallback@2@MM@Z	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0055F280	?Setup@nalAnimState@AnimationPlayer@@QAEXPAVnalGenericAnim@nalGeneric@@PAVnalGenericSkeleton@4@MPAVnalPlayMethod@2@MPAVnalAnimCallback@2@MM@Z	src\animation\nal.cpp	NO_BODY
DUPLICATE_MARKER	0x0055F3A0	?Setup@nalPartialAnimState@AnimationPlayer@@QAEXPAVnalGenericAnim@nalGeneric@@PAVnalGenericSkeleton@4@W4AnimationPlayerModifierType@2@MIMMPAVnalPlayMethod@2@MPAVnalAnimCallback@2@MM@Z	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0055F3A0	?Setup@nalPartialAnimState@AnimationPlayer@@QAEXPAVnalGenericAnim@nalGeneric@@PAVnalGenericSkeleton@4@W4AnimationPlayerModifierType@2@MIMMPAVnalPlayMethod@2@MPAVnalAnimCallback@2@MM@Z	src\animation\nal.cpp	NO_BODY
DUPLICATE_MARKER	0x0055F510	?Play@AnimationPlayer@@QAEXPAVnalGenericAnim@nalGeneric@@_NMPAVnalPlayMethod@1@MPAVnalAnimCallback@1@MM@Z	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0055F510	?Play@AnimationPlayer@@QAEXPAVnalGenericAnim@nalGeneric@@_NMPAVnalPlayMethod@1@MPAVnalAnimCallback@1@MM@Z	src\animation\nal.cpp	NO_BODY
DUPLICATE_MARKER	0x0055F730	?SetSpeed@AnimationPlayer@@QAEXPAVnalGenericAnim@nalGeneric@@M@Z	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0055F730	?SetSpeed@AnimationPlayer@@QAEXPAVnalGenericAnim@nalGeneric@@M@Z	src\animation\nal.cpp	NO_BODY
DUPLICATE_MARKER	0x0055F7A0	?PlayModifier@AnimationPlayer@@QAEXPAVnalGenericAnim@nalGeneric@@W4AnimationPlayerModifierType@1@MI_NMMPAVnalPlayMethod@1@MPAVnalAnimCallback@1@MM@Z	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0055F7A0	?PlayModifier@AnimationPlayer@@QAEXPAVnalGenericAnim@nalGeneric@@W4AnimationPlayerModifierType@1@MI_NMMPAVnalPlayMethod@1@MPAVnalAnimCallback@1@MM@Z	src\animation\nal.cpp	NO_BODY
DUPLICATE_MARKER	0x0055FB90	??0InteractMetaAnimInstance@@QAE@PAV?$nalAnimClass@VnalAnyPose@@@@0PAVnalBaseSkeleton@@@Z	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0055FB90	??0InteractMetaAnimInstance@@QAE@PAV?$nalAnimClass@VnalAnyPose@@@@0PAVnalBaseSkeleton@@@Z	src\animation\nal.cpp	NO_BODY
DUPLICATE_MARKER	0x0055FD70	??1InteractMetaAnimInstance@@UAE@XZ	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0055FD70	??1InteractMetaAnimInstance@@UAE@XZ	src\animation\nal.cpp	NO_BODY
DUPLICATE_MARKER	0x0055FDE0	??0InteractMetaAnimData@@QAE@XZ	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0055FDE0	??0InteractMetaAnimData@@QAE@XZ	src\animation\nal.cpp	NO_BODY
DUPLICATE_MARKER	0x0055FEB0	??0InteractionQueueEntry@InteractionController@@QAE@XZ	src\animation\nal.cpp	2 source markers
DUPLICATE_MARKER	0x00560220	??1CODNoteTrack@@UAE@XZ	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x00560220	??1CODNoteTrack@@UAE@XZ	src\animation\nal.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x00560560	??0?$nalComponent@VnalComponentBase@@VCODNoteData@@VCODNoteTrack@@@@IAE@XZ	src\animation\nal.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x005614F0	??0CODNoteTrack@@QAE@W4nalRegisterKey@@@Z	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x005614F0	??0CODNoteTrack@@QAE@W4nalRegisterKey@@@Z	src\animation\nal.cpp	NO_BODY
DUPLICATE_MARKER	0x005615E0	?VirtualAdvanceAnimComponentData@CODNoteTrack@@UBEXAAPBX@Z	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x005615E0	?VirtualAdvanceAnimComponentData@CODNoteTrack@@UBEXAAPBX@Z	src\animation\nal.cpp	NO_BODY
DUPLICATE_MARKER	0x00561630	??0SceneAnimClient@@QAE@PBVnalSceneAnim@@ABVtlFixedString@@MM@Z	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x00561630	??0SceneAnimClient@@QAE@PBVnalSceneAnim@@ABVtlFixedString@@MM@Z	src\animation\nal.cpp	NO_BODY
DUPLICATE_MARKER	0x005619A0	??1SceneAnimClient@@UAE@XZ	src\animation\nal.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x005619A0	??1SceneAnimClient@@UAE@XZ	src\animation\nal.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x00563EB0	??1XAnimUpdateTask@@UAE@XZ	src\animation\nal.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00563EF0	??1AnimationUpdateTask@@UAE@XZ	src\animation\nal.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00564610	?ApplyDifficulty@StubData@@QAEXXZ	src\game\shell\stub_data.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00567CF0	??1IGOCompassWidget@@UAE@XZ	src\game\shell\igo_widgets.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005689A0	?UpdateVehcile@IGOCompassWidget@@AAEXXZ	src\game\shell\igo_widgets.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00568F90	??1IGOHeadIcons@@UAE@XZ	src\game\shell\igo_widgets.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005691D0	??1IGOItemIcons@@UAE@XZ	src\game\shell\igo_widgets.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0056AC00	?FattenMeForPS2@PanelQuad@@QAEXXZ	src\game\shell\panel_file.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0056AC10	?FattenMeForGC@PanelQuad@@QAEXXZ	src\game\shell\panel_file.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0056ADC0	?PreMashFixup@PanelFile@@QAEXXZ	src\game\shell\panel_file.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0056B440	?init_manager@movie_manager@@SAXXZ	src\game\shell\movie.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0056E850	?Init@InGameOptionsMenu@@UAEXXZ	src\game\shell\options.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0056F0C0	?LoadFonts@FEManager@@QAEXXZ	src\game\shell\fe_manager.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0056F0D0	?ReleaseFonts@FEManager@@QAEXXZ	src\game\shell\fe_manager.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0056FA20	?PrepareLoadingMenus@FEManager@@QAEXXZ	src\game\shell\fe_manager.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005721C0	?SetInitialMenu@FrontEndMenuSystem@@QAEXXZ	src\game\shell\fe_menu_system.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00572BF0	?Draw@DialogMenu@@UAEXXZ	src\game\shell\dialog_menu.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00572F90	?UpdateSplitScreen@DialogMenu@@UAEXXZ	src\game\shell\dialog_menu.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00574490	?SetErrorMessage@ControllerDisconnectedMenu@@QAEXXZ	src\game\shell\menu_misc.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00575C60	?format@GameSettings@@QAEXXZ	src\game\shell\game_settings.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x00598D70	?Init@IGOVoteWidget@@UAEXPAVPanelFile@@@Z	src\game\shell\igo_widgets.cpp	2 source markers
DUPLICATE_MARKER	0x005AD690	?SetPeriod@FETextFlashInfo@@QAEXM@Z	src\game\shell\fe_text.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x005ADFD0	??1PanelMaterial@@QAE@XZ	src\game\shell\broc_shell.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005AE2A0	??0PanelQuadFader@@QAE@XZ	src\game\shell\broc_shell.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005AEA00	??0PanelFileUser@@QAE@XZ	src\game\shell\fe_menu.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005AEA40	??0IGOWidget@@QAE@H@Z	src\game\shell\broc_shell.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005AEB30	??0IGOMapObject@@QAE@XZ	src\game\shell\broc_shell.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x005AED20	?GetLMGKey@IGOFrontEnd@@QAEPBDXZ	src\game\shell\igo_widgets.cpp	2 source markers
DUPLICATE_MARKER	0x005AEDE0	?SetHighLight@DialogMenu@@QAEXH@Z	src\game\shell\dialog_menu.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x005AF040	??0sTime@knet@kuju@@QAE@J@Z	src\game\platform_xbox\MPLiveEngine.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x005AF910	?UpdateSplitScreen@InGameOptionsMenu@@UAEXXZ	src\game\shell\options.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x005B6A10	??0SE_Entry_s@@QAE@XZ	src\game\shell\string_ed.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B6A70	??1SE_Entry_s@@QAE@XZ	src\game\shell\string_ed.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B7790	?Init@FEMultiMenu@@UAEXXZ	src\game\shell\menu_misc.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B7910	?Init@MemCardCheckMenu@@UAEXXZ	src\game\shell\profile.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B7920	?Init@OptionsGameplayMenu@@UAEXXZ	src\game\shell\options.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B7A90	?Init@OptionsControlsMenu@@UAEXXZ	src\game\shell\options.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B7AC0	?Init@OptionsSoundMenu@@UAEXXZ	src\game\shell\options.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B7AF0	?Init@OptionsStickMenu@@UAEXXZ	src\game\shell\options.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B7B40	?Init@OptionsButtonMenu@@UAEXXZ	src\game\shell\options.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B7B90	?Init@GammaScreenMenu@@UAEXXZ	src\game\shell\options.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B7BC0	?Init@LoadingMenu@@UAEXXZ	src\game\shell\loading_menu.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B7BD0	?Init@ControllerDisconnectedMenu@@UAEXXZ	src\game\shell\menu_misc.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B7BF0	?Init@ProfileMainMenu@@UAEXXZ	src\game\shell\profile.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B7C40	?Init@ProfileEditMenu@@UAEXXZ	src\game\shell\profile.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B8190	??0DefaultPanelQuad@@QAE@PAD@Z	src\game\shell\panel_file.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B81C0	?Draw@DefaultPanelQuad@@UAEXXZ	src\game\shell\panel_file.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B8530	?Init@VKMenu@@UAEXXZ	src\game\shell\vk_menu.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005B8BC0	?Init@OverlayMenuBase@@UAEXXZ	src\game\mpshell\session_menus.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BBC50	?Init@MemCount@@YAXXZ	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BBC60	?RenderTotals@MemCount@@YAXXZ	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BBC70	?ReportTotals@MemCount@@YAXXZ	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BBC90	?CheckForMapChangeLeaks@MemCount@@YAXXZ	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BBCA0	?CheckForRoundtripLeaks@MemCount@@YAXXZ	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BBCB0	?SetGamePhase@MemCount@@YAXW4eGamePhase@1@@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BBCC0	?SetSafeAlloc@MemCount@@YAX_N@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BC1D0	?SetDepthOfField@@YAX_NMMMM@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x005BC450	?SettleMapVote@BrocSys@@YAXXZ	src\game\logic\g_scr.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x005BCD20	?GameSave@BrocSys@@YAXABVstring@Broc@@@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BCD30	?GameLoad@BrocSys@@YAXABVstring@Broc@@@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BCDD0	?MissionSuccess@BrocSys@@YAXABVstring@Broc@@@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BCED0	?ProfBegin@BrocSys@@YAXXZ	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BCEE0	?ProfEnd@BrocSys@@YAXXZ	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BCF20	?StartMemCheck@BrocSys@@YAXXZ	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BCF30	?EndMemCheck@BrocSys@@YAXXZ	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BD2C0	?ProfileStart@BrocSys@@YAXH@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BD2D0	?ProfileStop@BrocSys@@YAXH@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BD2E0	?ProfileSetVal@BrocSys@@YAXHH@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BD930	?SetMissionStat@BrocSys@@YAXHH@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BD940	?IncMissionStat@BrocSys@@YAXH@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BD950	?DecMissionStat@BrocSys@@YAXH@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BD980	?UpdateMissionCompletionTime@BrocSys@@YAXXZ	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BD990	?SetPlayerWeaponUsed@BrocSys@@YAXH@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BDAF0	?EnableNanoForces@BrocSys@@YAX_N@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BE180	?Init@BrocHelper@@YAXXZ	src\game\logic\g_scr.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x005BEDF0	?AnimScripted2@BrocSys@@YAXIIABUvector@Broc@@0IABVstring@3@I_NMM@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BEEA0	?StartScriptedAnim@BrocSys@@YAXIIABUvector@Broc@@0IABVstring@3@I@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BEF90	?AddFakeFriendly@BrocSys@@YAXI_N@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BEFA0	?RemoveFakeFriendly@BrocSys@@YAXI@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BF730	?SaveCheckpoint@BrocSys@@YAXXZ	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BF7F0	?DronesStart@BrocSys@@YAXPBD0HHHMM_N1@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BF800	?DronesStop@BrocSys@@YAXPBD@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BF810	?DronesDelete@BrocSys@@YAXPBD@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BF820	?ObjectiveHideStar@BrocSys@@YAXII@Z	src\game\logic\g_scr.cpp	CAST_ONLY
EMPTY_OR_CAST_BODY	0x005BF840	?ObjectiveHideUpdatedText@BrocSys@@YAXII@Z	src\game\logic\g_scr.cpp	CAST_ONLY
EMPTY_OR_CAST_BODY	0x005BFB20	?SetDroneScriptControl@BrocSys@@YAXI_N@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005BFBE0	?SetZFog@BrocSys@@YAXMMM@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005C11C0	?MPScript_SetCompassVisibilty@BrocSys@@YAXI_N@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005C1A40	?UpdateNPCtoVehicleMovement@BrocSys@@YAXII@Z	src\game\logic\g_scr.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x005C1A60	?Scr_EmitAnimation@@YAXPADGI@Z	src\game\logic\g_scr.cpp	2 source markers
DUPLICATE_MARKER	0x005DC170	?Execute@AeThreadManager@@QAEXM@Z	src\game\logic\g_scr.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x005DCE70	?GetEntByFieldAndHash@BrocSys@@YAIHIPAIH@Z	src\game\logic\g_scr.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x005E97B0	??0hudelem@Broc@@QAE@XZ	src\broc\Broc.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005E97C0	??0hudelem@Broc@@QAE@H@Z	src\broc\Broc.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005E9960	??0Block@BackupStack@AeThread@@QAE@XZ	src\game\logic\g_scr.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005EA3E0	??0const_iterator@?$reserved_dlist@VAeThread@@@@QAE@ABViterator@1@@Z	src\game\core\core_systems.h	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x005EFB10	??D?$DbLinkedHandle@VAeThreadManager@@VAeThread@@@@QBEPAVAeThread@@XZ	src\game\logic\g_scr.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x00602B90	?SetEnvironment@SoundDevice@@QAEXW4ESoundEnvironment@@@Z	src\game\logic\g_entity_misc.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00603EF0	??0SoundMediaMgr@@QAE@XZ	src\game\logic\g_entity_misc.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00603F00	??1SoundMediaMgr@@QAE@XZ	src\game\logic\g_entity_misc.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00603F10	?RegisterSounds@SoundMediaMgr@@QAEXXZ	src\game\logic\g_entity_misc.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00608EE0	??1BinFileManager@@AAE@XZ	src\game\logic\g_cm_load.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00609340	?SetTosserValues@CheckpointMgr@@QAEXXZ	src\game\logic\g_checkpoint.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0060EEE0	?DebugCurveRender@@YAXXZ	src\game\logic\g_cmd.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0060F1E0	?CleanUp@CurveManager@@UAEXXZ	src\game\logic\g_cmd.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0060F1F0	?DetachCurve@CurveManager@@QAEXPAVCurve@@@Z	src\game\logic\g_cmd.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0060F230	?Link_Init@@YAXXZ	src\game\logic\g_cmd.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0060F240	?Link_Frame@@YAXXZ	src\game\logic\g_cmd.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0060F250	?Sys_Print@@YAXPBDH@Z	src\game\logic\g_cmd.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x006119F0	?ToggleRenderGeom@@YAXXZ	src\game\logic\g_q_shared.cpp	2 source markers
DUPLICATE_MARKER	0x00611A10	?ToggleRenderPerf@@YAXXZ	src\game\logic\g_q_shared.cpp	2 source markers
DUPLICATE_MARKER	0x00611A30	?ToggleGraph@@YAXXZ	src\game\logic\g_q_shared.cpp	2 source markers
DUPLICATE_MARKER	0x00611A50	?ZoomIn@@YAXXZ	src\game\logic\g_q_shared.cpp	2 source markers
DUPLICATE_MARKER	0x00611A70	?ZoomOut@@YAXXZ	src\game\logic\g_q_shared.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x00611B60	?DecodeStub@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z	src\game\logic\g_entity_misc.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x00611C10	?render_brush@@YAXABUdebug_brush@@@Z	src\game\logic\g_entity_misc.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x00611C10	?render_brush@@YAXABUdebug_brush@@@Z	src\game\logic\g_entity_misc.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x00612470	??1EntityManager@@UAE@XZ	src\game\logic\g_entity_misc.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x006146F0	?BG_CheckProne@@YAHV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@ABVPosition3@math@@MMMPAM22HHABVDir3@3@P6AXPAUtrace_t@@1111ABUcollision_context_t@@@Z6P6AH15@ZW4proneCheckType_t@@M@Z	src\game\logic\g_bg_pmove.cpp	2 source markers
DUPLICATE_MARKER	0x00615B20	?filter@ai_collision_context_t@@UBE_NPAVEntity@@@Z	src\game\logic\g_bg_pmove.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x006180F0	?SceneEntityWasDeletedBeforeCheckpoint@CheckpointMgr@@QAE_NPAVSceneEntity@@PAVSceneBank@@@Z	src\game\logic\g_checkpoint.cpp	NO_BODY
DUPLICATE_MARKER	0x0061B080	?collide_brush_segment@@YA_NPAUtraceWork_t@@ABVPosition3@math@@1PBUcdlPlane@@I@Z	src\game\logic\g_cm_load.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0061EB80	?collide_segment@@YA_NABUcdl_object_t@@PBVDir3@math@@PBEGHABVPosition3@3@3AAMPAV43@PAH@Z	src\game\logic\g_cm_load.cpp	NO_BODY
DUPLICATE_MARKER	0x0061F730	?GetCmd@@YAPBVBaseCmdFuncInfo@@PBD@Z	src\game\logic\g_cmd.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0061F730	?GetCmd@@YAPBVBaseCmdFuncInfo@@PBD@Z	src\game\logic\g_cmd.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x0061F780	??1CurveManager@@AAE@XZ	src\game\logic\g_cmd.cpp	EMPTY_BODY
EMPTY_OR_CAST_BODY	0x0061F790	??1GdbFileManager@@EAE@XZ	src\game\logic\g_cm_load.cpp	EMPTY_BODY
DUPLICATE_MARKER	0x0061F7A0	?MSG_WriteString@@YAXPAUmsg_t@@PBD@Z	src\game\logic\g_msg.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0061F7A0	?MSG_WriteString@@YAXPAUmsg_t@@PBD@Z	src\game\logic\g_msg.cpp	NO_BODY
DUPLICATE_MARKER	0x0061FA60	?Com_BeginParseSession@@YAXPBD@Z	src\game\logic\g_comparse.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x0061FA60	?Com_BeginParseSession@@YAXPBD@Z	src\game\logic\g_comparse.cpp	NO_BODY
DUPLICATE_MARKER	0x006205F0	?GetViewModelDObj@Entity@@QBEPBVDObj@@XZ	src\game\logic\g_entity_misc.cpp	2 source markers
EMPTY_OR_CAST_BODY	0x006205F0	?GetViewModelDObj@Entity@@QBEPBVDObj@@XZ	src\game\logic\g_entity_misc.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x006340A0	?SightTrace@@YAHHABVPosition3@math@@000PAVDCGSet@@0HHPAUsphere_t@@@Z	src\game\logic\g_cm_load.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x00636890	?SightTraceXFormed@@YAHHABVPosition3@math@@000PAVDCGSet@@H00H@Z	src\game\logic\g_cm_load.cpp	NO_BODY
EMPTY_OR_CAST_BODY	0x006389B0	?DecodeCGBank@@YAXPBDPAEHW4TPakId@@PAVPakFile@@@Z	src\game\logic\g_entity_misc.cpp	CAST_ONLY
