ida_ea	name	signature	source_cpp
0x00698330	?CG_PrintPerturbationPoints@@YAXXZ	void __cdecl CG_PrintPerturbationPoints(void)	
0x006983C0	?CG_DrawShellShockSavedScreenBlend@@YAHPBUshellshock_parms_t@@HH@Z	int __cdecl CG_DrawShellShockSavedScreenBlend(struct shellshock_parms_t const *,int,int)	
0x00698430	?CG_LoadShellShockCvars@@YAHPBD@Z	int __cdecl CG_LoadShellShockCvars(char const *)	
0x006986C0	?trap_R_RegisterShader@@YAHPBDH@Z	int __cdecl trap_R_RegisterShader(char const *,int)	
0x00698FC0	?UpdateFOV@Camera@@QAEMXZ	public: float __thiscall Camera::UpdateFOV(void)	
0x00699020	?UpdateTankCamAngles@Camera@@AAEXPAVEntity@@PAVPlayerState@@@Z	private: void __thiscall Camera::UpdateTankCamAngles(class Entity *,class PlayerState *)	
0x00699240	?CreateMetaAnim@ADSMetaAnimPlayer@@QAEXPAVXAnimTree@@@Z	public: void __thiscall ADSMetaAnimPlayer::CreateMetaAnim(class XAnimTree *)	
0x00699380	?CG_StartWeaponAnim@@YAXHPAVDObj@@HMMH@Z	void __cdecl CG_StartWeaponAnim(int,class DObj *,int,float,float,int)	
0x006994A0	?CG_StartAnimBlend@@YAHHPAVDObj@@HHM@Z	int __cdecl CG_StartAnimBlend(int,class DObj *,int,int,float)	
0x00699560	?CanInterrupt@@YA_NPAVXAnimTree@@PAUcgs_t@@@Z	bool __cdecl CanInterrupt(class XAnimTree *,struct cgs_t *)	
0x00699610	?CG_RailTrail2@@YAXQBM00@Z	void __cdecl CG_RailTrail2(float const * const,float const * const,float const * const)	
0x006996D0	?CG_RailTrail@@YAXQBM0H@Z	void __cdecl CG_RailTrail(float const * const,float const * const,int)	
0x00699A90	?FixupGunModelParts@@YAXPAVXModelParts@@@Z	void __cdecl FixupGunModelParts(class XModelParts *)	
0x00699D10	?CG_CalculateWeaponPosition@@YAXQAM@Z	void __cdecl CG_CalculateWeaponPosition(float * const)	
