ida_ea	va	name	signature	family
0x005BDB00	0x009AD000	?GlowSetIntensityAux@BrocSys@@YAXM@Z	void __cdecl BrocSys::GlowSetIntensityAux(float)	scr.o
0x005BDB20	0x009AD020	?GlowSetExpansionAux@BrocSys@@YAXM@Z	void __cdecl BrocSys::GlowSetExpansionAux(float)	scr.o
0x005BDB40	0x009AD040	?GlowSetBrightnessAux@BrocSys@@YAXM@Z	void __cdecl BrocSys::GlowSetBrightnessAux(float)	scr.o
0x005BDB60	0x009AD060	?GlowSetGodRaysAux@BrocSys@@YAX_N@Z	void __cdecl BrocSys::GlowSetGodRaysAux(bool)	scr.o
0x005BDB70	0x009AD070	?GlowSetPassesAux@BrocSys@@YAXH@Z	void __cdecl BrocSys::GlowSetPassesAux(int)	scr.o
0x005BDB80	0x009AD080	?CurGenMotionBlur@BrocSys@@YAXMMM@Z	void __cdecl BrocSys::CurGenMotionBlur(float,float,float)	scr.o
0x005BDB90	0x009AD090	?StopCurGenMotionBlur@BrocSys@@YAXXZ	void __cdecl BrocSys::StopCurGenMotionBlur(void)	scr.o
0x005BDBA0	0x009AD0A0	?InitMPCallbacks@BrocSys@@YAXXZ	void __cdecl BrocSys::InitMPCallbacks(void)	scr.o
0x005BDEA0	0x009AD3A0	?BrocDebugRender@BrocSys@@YAXXZ	void __cdecl BrocSys::BrocDebugRender(void)	scr.o
0x005BDF00	0x009AD400	?CreateExtendedEntity@BrocSys@@YAPAXPAPBDH@Z	void * __cdecl BrocSys::CreateExtendedEntity(char const * *,int)	scr.o
0x005BDF20	0x009AD420	?CopyExtendedEntity@BrocSys@@YAXPBVEntity@@PAV2@@Z	void __cdecl BrocSys::CopyExtendedEntity(class Entity const *,class Entity *)	scr.o
0x005BDFB0	0x009AD4B0	?RecompileScript@BrocSys@@YA_NXZ	bool __cdecl BrocSys::RecompileScript(void)	scr.o
0x005BDFC0	0x009AD4C0	?UnloadScript@BrocSys@@YAXXZ	void __cdecl BrocSys::UnloadScript(void)	scr.o
0x005BDFD0	0x009AD4D0	?mem_free@@YAXPAX@Z	void __cdecl mem_free(void *)	scr.o
0x005BE020	0x009AD520	?SetLoadedTrees@BrocHelper@@YAXH@Z	void __cdecl BrocHelper::SetLoadedTrees(int)	scr.o
0x005BE030	0x009AD530	?GetLoadedTrees@BrocHelper@@YAHXZ	int __cdecl BrocHelper::GetLoadedTrees(void)	scr.o
0x005BE040	0x009AD540	?AnimationToBroLookup@BrocHelper@@YAXPBDHIH@Z	void __cdecl BrocHelper::AnimationToBroLookup(char const *,int,unsigned int,int)	scr.o
0x005BE0D0	0x009AD5D0	?AnimationToBroLookup@BrocHelper@@YAXABVtlFixedString@@H0H@Z	void __cdecl BrocHelper::AnimationToBroLookup(class tlFixedString const &,int,class tlFixedString const &,int)	scr.o
0x005BE100	0x009AD600	?AnimationValidator@BrocHelper@@YAXH@Z	void __cdecl BrocHelper::AnimationValidator(int)	scr.o
0x005BE180	0x009AD680	?Init@BrocHelper@@YAXXZ	void __cdecl BrocHelper::Init(void)	scr.o
0x005BE1A0	0x009AD6A0	?RegisterBroFunc@BrocHelper@@YAXPADP6AIPAX@Z@Z	void __cdecl BrocHelper::RegisterBroFunc(char *,unsigned int (__cdecl*)(void *))	scr.o
0x005BE210	0x009AD710	?GetBroFuncByName@BrocHelper@@YAP6AIPAX@ZPBD_N@Z	unsigned int (__cdecl*__cdecl BrocHelper::GetBroFuncByName(char const *,bool))(void *)	scr.o
0x005BE2B0	0x009AD7B0	?UpdateEntityHash@@YAXPAVEntity@@@Z	void __cdecl UpdateEntityHash(class Entity *)	scr.o
0x005BE390	0x009AD890	?BrocDestroyEntity@@YAXPAVEntity@@@Z	void __cdecl BrocDestroyEntity(class Entity *)	scr.o
0x005BE3D0	0x009AD8D0	?BrocAddEntityThread@@YAXPAVEntity@@IPAVScriptEventParams@@@Z	void __cdecl BrocAddEntityThread(class Entity *,unsigned int,class ScriptEventParams *)	scr.o
0x005BE560	0x009ADA60	?BrocAddEntityThread@@YAXPAVEntity@@PBD@Z	void __cdecl BrocAddEntityThread(class Entity *,char const *)	scr.o
0x005BE6C0	0x009ADBC0	?GetPlayerArray@BrocSys@@YAHPAI@Z	int __cdecl BrocSys::GetPlayerArray(unsigned int *)	scr.o
0x005BE750	0x009ADC50	?GetLocalPlayerArray@BrocSys@@YAHPAI@Z	int __cdecl BrocSys::GetLocalPlayerArray(unsigned int *)	scr.o
0x005BE7A0	0x009ADCA0	?GetLevel@BrocSys@@YAIXZ	unsigned int __cdecl BrocSys::GetLevel(void)	scr.o
0x005BE7B0	0x009ADCB0	?GetPlayer@BrocSys@@YAIXZ	unsigned int __cdecl BrocSys::GetPlayer(void)	scr.o
0x005BE7D0	0x009ADCD0	?Scr_ReadOnlyField@BrocSys@@YAXPAVEntity@@HPAX@Z	void __cdecl BrocSys::Scr_ReadOnlyField(class Entity *,int,void *)	scr.o
0x005BE810	0x009ADD10	?Scr_SetAngles@BrocSys@@YAXPAVEntity@@HPAUvector@Broc@@@Z	void __cdecl BrocSys::Scr_SetAngles(class Entity *,int,struct Broc::vector *)	scr.o
0x005BE870	0x009ADD70	?Scr_GetAngles@BrocSys@@YAXPAVEntity@@HPAUvector@Broc@@@Z	void __cdecl BrocSys::Scr_GetAngles(class Entity *,int,struct Broc::vector *)	scr.o
0x005BE8D0	0x009ADDD0	?Scr_SetGroupName@BrocSys@@YAXPAVEntity@@HPAVstring@Broc@@@Z	void __cdecl BrocSys::Scr_SetGroupName(class Entity *,int,class Broc::string *)	scr.o
0x005BE920	0x009ADE20	?Scr_SetTargetName@BrocSys@@YAXPAVEntity@@HPAVstring@Broc@@@Z	void __cdecl BrocSys::Scr_SetTargetName(class Entity *,int,class Broc::string *)	scr.o
0x005BE970	0x009ADE70	?Scr_SetTarget@BrocSys@@YAXPAVEntity@@HPAVstring@Broc@@@Z	void __cdecl BrocSys::Scr_SetTarget(class Entity *,int,class Broc::string *)	scr.o
0x005BE9C0	0x009ADEC0	?Scr_SetNoteWorthy@BrocSys@@YAXPAVEntity@@HPAVstring@Broc@@@Z	void __cdecl BrocSys::Scr_SetNoteWorthy(class Entity *,int,class Broc::string *)	scr.o
0x005BEA10	0x009ADF10	?Scr_SetAnimName@BrocSys@@YAXPAVEntity@@HPAVstring@Broc@@@Z	void __cdecl BrocSys::Scr_SetAnimName(class Entity *,int,class Broc::string *)	scr.o
0x005BEA60	0x009ADF60	?Scr_SetByte@BrocSys@@YAXPAVEntity@@HPAH@Z	void __cdecl BrocSys::Scr_SetByte(class Entity *,int,int *)	scr.o
