ida_ea	name	signature	source_cpp
0x0053DCB0	?InitIdleAnims@RowboatMgr@@QAEXABUInteractStateInfo@@@Z	public: void __thiscall RowboatMgr::InitIdleAnims(struct InteractStateInfo const &)	
0x0053DD10	?InitFlinchAnims@RowboatMgr@@QAEXABUInteractStateInfo@@@Z	public: void __thiscall RowboatMgr::InitFlinchAnims(struct InteractStateInfo const &)	
0x0053DDD0	?InitActionAnims@RowboatMgr@@QAEXABUInteractStateInfo@@@Z	public: void __thiscall RowboatMgr::InitActionAnims(struct InteractStateInfo const &)	
0x0053DE90	?GiveOrder@InteractStateRowboat@@SAXHMMMM@Z	public: static void __cdecl InteractStateRowboat::GiveOrder(int,float,float,float,float)	
0x0053DEE0	?StartModeIdle@InteractStateRowboat@@AAEXXZ	private: void __thiscall InteractStateRowboat::StartModeIdle(void)	
0x0053DEF0	?StartModeRow@InteractStateRowboat@@AAEXXZ	private: void __thiscall InteractStateRowboat::StartModeRow(void)	
0x0053DF00	?StartModeSlip@InteractStateRowboat@@AAEXXZ	private: void __thiscall InteractStateRowboat::StartModeSlip(void)	
0x0053DF30	?UpdateNotify@InteractStateRowboat@@AAEXM@Z	private: void __thiscall InteractStateRowboat::UpdateNotify(float)	
0x0053DF40	?NewStroke@InteractStateRowboat@@AAEXXZ	private: void __thiscall InteractStateRowboat::NewStroke(void)	
0x0053DF80	?GetRotation@InteractStateVehicleBase@@UBEMXZ	public: virtual float __thiscall InteractStateVehicleBase::GetRotation(void)const 	
0x0053DF90	??0PlayerAnimMgr@@QAE@XZ	public: __thiscall PlayerAnimMgr::PlayerAnimMgr(void)	
0x0053DFB0	??1PlayerAnimMgr@@QAE@XZ	public: __thiscall PlayerAnimMgr::~PlayerAnimMgr(void)	
0x0053DFC0	?Update@PlayerAnimMgr@@QAEXM@Z	public: void __thiscall PlayerAnimMgr::Update(float)	
0x0053E030	?XAnimInit@@YAXXZ	void __cdecl XAnimInit(void)	
0x0053E0B0	?XAnimShutdown@@YAXXZ	void __cdecl XAnimShutdown(void)	
0x0053E0D0	?XAnimFreeMemory@@YAXPAUfileData_s@@@Z	void __cdecl XAnimFreeMemory(struct fileData_s *)	
0x0053E0E0	?XAnimEntryInvalidate@@YAXXZ	void __cdecl XAnimEntryInvalidate(void)	
0x0053E0F0	?XAnimCreate@@YAXPAVAnimTree@@GPBD@Z	void __cdecl XAnimCreate(class AnimTree *,unsigned short,char const *)	
0x0053E150	?XAnimFreeInfo@@YAXPAVXAnimTree@@G@Z	void __cdecl XAnimFreeInfo(class XAnimTree *,unsigned short)	
0x0053E290	?CheckAllAnims@@YAXXZ	void __cdecl CheckAllAnims(void)	
0x0053E2F0	?XAnimBlend@@YAXPAVAnimTree@@GPBDGGG@Z	void __cdecl XAnimBlend(class AnimTree *,unsigned short,char const *,unsigned short,unsigned short,unsigned short)	
