index	status	map_line
99	PORTED	0002:00529f60 ?MatchExtendedEntityKey@ExtendedEntity@Broc@@CA_NPAXHPBD@Z 00D19460 f Broc.o
100	PORTED	0002:0052a140 ?CopyExtendedEntity@ExtendedEntity@Broc@@CAPAXPBX@Z 00D19640 f Broc.o
101	PORTED	0002:0052a2f0 ?InitScript@ExtendedEntity@Broc@@SAXAAUBrocExports@@@Z 00D197F0 f Broc.o
102	VERIFIED	0002:0052a340 ??0ExtendedEntity@Broc@@QAE@XZ 00D19840 f Broc.o
103	PORTED	0002:0052a380 ??0ExtendedEntity@Broc@@AAE@ABV01@@Z 00D19880 f Broc.o
104	VERIFIED	0002:0052a5d0 ??1ExtendedEntity@Broc@@QAE@XZ 00D19AD0 f Broc.o
105	VERIFIED	0002:0052a7a0 ?IsDefined@ExtendedEntity@Broc@@QBE_NI@Z 00D19CA0 f Broc.o
106	VERIFIED	0002:0052a990 ?SetUndefined@ExtendedEntity@Broc@@QAEXI@Z 00D19E90 f Broc.o
107	VERIFIED	0002:0052ac40 ?SetVal@ExtendedEntity@Broc@@QAEPAIIABVstring@2@@Z 00D1A140 f Broc.o
108	PORTED	0002:0052acf0 ?InternalSet@ExtendedEntity@Broc@@AAEPAIII@Z 00D1A1F0 f Broc.o
109	PORTED	0002:0052b0e0 ?InternalGet@ExtendedEntity@Broc@@ABEPAII@Z 00D1A5E0 f Broc.o
110	PORTED	0002:0052b2e0 ?GetInit@ExtendedEntity@Broc@@CAP6AIPBD@ZI@Z 00D1A7E0 f Broc.o
111	PORTED	0002:0052b4c0 ?GetCopier@ExtendedEntity@Broc@@CAP6AII@ZI@Z 00D1A9C0 f Broc.o
112	PORTED	0002:0052b6a0 ?GetEquals@ExtendedEntity@Broc@@CAP6A_NIPBD@ZI@Z 00D1ABA0 f Broc.o
113	PORTED	0002:0052b880 ?GetDestructor@ExtendedEntity@Broc@@CAP6AXAAI@ZI@Z 00D1AD80 f Broc.o
114	VERIFIED	0002:0052ba60 ?UndefineEEField@entity@Broc@@QAEXI@Z 00D1AF60 f Broc.o
115	PORTED	0002:0052bab0 ?GetNodeArray@Broc@@YAXABVstring@1@0AAV?$dyn_array@Vpathnode@Broc@@@1@@Z 00D1AFB0 f Broc.o
116	VERIFIED	0002:0052bbd0 ??0pathnode@Broc@@QAE@H@Z 00D1B0D0 f i Broc.o
117	PORTED	0002:0052bc10 ?GetAllNodes@Broc@@YAXAAV?$dyn_array@Vpathnode@Broc@@@1@@Z 00D1B110 f Broc.o
118	PORTED	0002:0052bd90 ?GetVehicleNodeArray@Broc@@YAXABVstring@1@0AAV?$dyn_array@Vvehiclenode@Broc@@@1@@Z 00D1B290 f Broc.o
119	VERIFIED	0002:0052beb0 ??0vehiclenode@Broc@@QAE@H@Z 00D1B3B0 f i Broc.o
120	PORTED	0002:0052bee0 ?GetAllVehicleNodes@Broc@@YAXAAV?$dyn_array@Vpathnode@Broc@@@1@@Z 00D1B3E0 f Broc.o
121	PORTED	0002:0052c0b0 ?GetAllVehicleNodes@Broc@@YAXAAV?$dyn_array@Vvehiclenode@Broc@@@1@@Z 00D1B5B0 f Broc.o
122	FIXED	0002:0052c290 ?GetEntArray@Broc@@YAXABVstring@1@UHashStr@@AAV?$dyn_array@Ventity@Broc@@@1@I@Z 00D1B790 f Broc.o	FIXED: IDA-backed mGetEnt wrapper, capacity assertion, and entity construction; source 80f25ec7
123	PORTED	0002:0052c3b0 ?GetAllDronesWithinDistance@Broc@@YAXABUvector@1@MAAV?$dyn_array@Ventity@Broc@@@1@@Z 00D1B8B0 f Broc.o
