ida_ea	name	signature	source_cpp
0x004EEED0	?hipSpreadStandMinMP_Function@weaponFuncs@@YAMM@Z	float __cdecl weaponFuncs::hipSpreadStandMinMP_Function(float)	
0x004EEF10	?hipSpreadDuckedMinMP_Function@weaponFuncs@@YAMM@Z	float __cdecl weaponFuncs::hipSpreadDuckedMinMP_Function(float)	
0x004EEF50	?hipSpreadProneMinMP_Function@weaponFuncs@@YAMM@Z	float __cdecl weaponFuncs::hipSpreadProneMinMP_Function(float)	
0x004EEF90	?hipSpreadMaxMP_Function@weaponFuncs@@YAMM@Z	float __cdecl weaponFuncs::hipSpreadMaxMP_Function(float)	
0x004EEFD0	?hipSpreadDecayRateMP_Function@weaponFuncs@@YAMM@Z	float __cdecl weaponFuncs::hipSpreadDecayRateMP_Function(float)	
0x004EF010	?hipSpreadFireAddMP_Function@weaponFuncs@@YAMM@Z	float __cdecl weaponFuncs::hipSpreadFireAddMP_Function(float)	
0x004EF050	?hipSpreadTurnAddMP_Function@weaponFuncs@@YAMM@Z	float __cdecl weaponFuncs::hipSpreadTurnAddMP_Function(float)	
0x004EF090	?hipSpreadMoveAddMP_Function@weaponFuncs@@YAMM@Z	float __cdecl weaponFuncs::hipSpreadMoveAddMP_Function(float)	
0x004EF0D0	?hipSpreadDuckedDecayMP_Function@weaponFuncs@@YAMM@Z	float __cdecl weaponFuncs::hipSpreadDuckedDecayMP_Function(float)	
0x004EF110	?hipSpreadProneDecayMP_Function@weaponFuncs@@YAMM@Z	float __cdecl weaponFuncs::hipSpreadProneDecayMP_Function(float)	
0x004EF150	?speed_max_Function@@YAMM@Z	float __cdecl speed_max_Function(float)	
0x004EF1B0	?accel_max_Function@@YAMM@Z	float __cdecl accel_max_Function(float)	
0x004EF210	?reverse_scale_Function@@YAMM@Z	float __cdecl reverse_scale_Function(float)	
0x004EF270	?steer_angle_max_Function@@YAMM@Z	float __cdecl steer_angle_max_Function(float)	
0x004EF2D0	?steer_speed_Function@@YAMM@Z	float __cdecl steer_speed_Function(float)	
0x004EF330	?wheel_radius_Function@@YAMM@Z	float __cdecl wheel_radius_Function(float)	
0x004EF390	?susp_spring_k_Function@@YAMM@Z	float __cdecl susp_spring_k_Function(float)	
0x004EF3F0	?susp_damp_k_Function@@YAMM@Z	float __cdecl susp_damp_k_Function(float)	
0x004EF450	?susp_adj_Function@@YAMM@Z	float __cdecl susp_adj_Function(float)	
