check	type	field	expected	source	line	status
sizeof	phys_vec3		0x10	src\physics\phys_types.h	1143	COMPILE_ASSERT_PRESENT
sizeof	pulse_sum_angular		0x90	src\physics\pulse_sum.h	151	COMPILE_ASSERT_PRESENT
sizeof	pulse_sum_point		0x110	src\physics\pulse_sum.h	196	COMPILE_ASSERT_PRESENT
sizeof	pulse_sum_wheel		0xC0	src\physics\pulse_sum.h	218	COMPILE_ASSERT_PRESENT
offsetof	pulse_sum_wheel	m_suspension	0x10	src\physics\pulse_sum.h	219	COMPILE_ASSERT_PRESENT
sizeof	vec2		8	src\physics\pulse_sum.h	234	COMPILE_ASSERT_PRESENT
sizeof	pulse_sum_contact		0x40	src\physics\pulse_sum.h	251	COMPILE_ASSERT_PRESENT
sizeof	pulse_sum_contact::psc_cpi		0xA0	src\physics\pulse_sum.h	300	COMPILE_ASSERT_PRESENT
sizeof	phys_link_list<int>		8	src\physics\pulse_sum.h	338	COMPILE_ASSERT_PRESENT
sizeof	pulse_sum_constraint_solver		0x70	src\physics\pulse_sum.h	452	COMPILE_ASSERT_PRESENT
sizeof	phys_heap_memory_pool<int>		0x14	src\physics\pulse_sum.h	848	COMPILE_ASSERT_PRESENT
sizeof	physics_system		0x360	src\physics\pulse_sum.h	928	COMPILE_ASSERT_PRESENT
sizeof	phys_static_array<void*, 10>		48	src\physics\rb_ragdoll_model.h	68	COMPILE_ASSERT_PRESENT
sizeof	rb_ragdoll_model		0x130	src\physics\rb_ragdoll_model.h	148	COMPILE_ASSERT_PRESENT
sizeof	cdAirplaneMetalShaderMat		0x24	src\render\cdAirplaneMetalShader.h	26	COMPILE_ASSERT_PRESENT
sizeof	cdAirplaneMetalShaderNode		0x18	src\render\cdAirplaneMetalShader.h	34	COMPILE_ASSERT_PRESENT
sizeof	cdAirplaneMetalShader		0x10	src\render\cdAirplaneMetalShader.h	45	COMPILE_ASSERT_PRESENT
sizeof	cdBackgroundShaderMat		0x14	src\render\cdBackgroundShader.h	25	COMPILE_ASSERT_PRESENT
sizeof	cdBackgroundShaderNode		0x18	src\render\cdBackgroundShader.h	35	COMPILE_ASSERT_PRESENT
sizeof	cdBackgroundShader		0x10	src\render\cdBackgroundShader.h	46	COMPILE_ASSERT_PRESENT
sizeof	cdCharShaderMat		0x14	src\render\cdCharShader.h	22	COMPILE_ASSERT_PRESENT
sizeof	cdCharShaderNode		0x18	src\render\cdCharShader.h	30	COMPILE_ASSERT_PRESENT
sizeof	cdCharShader		0x10	src\render\cdCharShader.h	41	COMPILE_ASSERT_PRESENT
sizeof	cdCharSpecularShaderMat		0x20	src\render\cdCharSpecularShader.h	25	COMPILE_ASSERT_PRESENT
sizeof	cdCharSpecularShaderNode		0x18	src\render\cdCharSpecularShader.h	33	COMPILE_ASSERT_PRESENT
sizeof	cdCharSpecularShader		0x10	src\render\cdCharSpecularShader.h	44	COMPILE_ASSERT_PRESENT
sizeof	cdDebugShaderMat		0x10	src\render\cdDebugShader.h	24	COMPILE_ASSERT_PRESENT
sizeof	cdDebugShaderNode		0x18	src\render\cdDebugShader.h	35	COMPILE_ASSERT_PRESENT
sizeof	cdDebugShader		0x10	src\render\cdDebugShader.h	46	COMPILE_ASSERT_PRESENT
sizeof	tlInitList		8	src\render\cdDebugVertexDef.h	181	COMPILE_ASSERT_PRESENT
sizeof	tlInitListFunction		0x0C	src\render\cdDebugVertexDef.h	195	COMPILE_ASSERT_PRESENT
sizeof	cdDecalShaderMat		0x1C	src\render\cdDecalShader.h	27	COMPILE_ASSERT_PRESENT
sizeof	cdDecalShaderNode		0x18	src\render\cdDecalShader.h	37	COMPILE_ASSERT_PRESENT
sizeof	cdDecalShader		0x10	src\render\cdDecalShader.h	48	COMPILE_ASSERT_PRESENT
sizeof	cdDynamicDecalShaderMat		0x1C	src\render\cdDynamicDecalShader.h	27	COMPILE_ASSERT_PRESENT
sizeof	cdDynamicDecalShaderNode		0x1C	src\render\cdDynamicDecalShader.h	36	COMPILE_ASSERT_PRESENT
sizeof	cdDynamicDecalShader		0x10	src\render\cdDynamicDecalShader.h	47	COMPILE_ASSERT_PRESENT
sizeof	cdFlagShaderMat		0x18	src\render\cdFlagShader.h	29	COMPILE_ASSERT_PRESENT
sizeof	cdFlagShaderNode		0x18	src\render\cdFlagShader.h	37	COMPILE_ASSERT_PRESENT
sizeof	cdFlagShader		0x10	src\render\cdFlagShader.h	48	COMPILE_ASSERT_PRESENT
sizeof	cdGlassShaderMat		0x24	src\render\cdGlassShader.h	26	COMPILE_ASSERT_PRESENT
sizeof	cdGlassShaderNode		0x18	src\render\cdGlassShader.h	34	COMPILE_ASSERT_PRESENT
sizeof	cdGlassShader		0x10	src\render\cdGlassShader.h	45	COMPILE_ASSERT_PRESENT
sizeof	FilterTaps		0x20	src\render\cdGlowShader.h	25	COMPILE_ASSERT_PRESENT
sizeof	cdGlowShader		0x10	src\render\cdGlowShader.h	34	COMPILE_ASSERT_PRESENT
sizeof	cdGunShaderMat		0x18	src\render\cdGunShader.h	26	COMPILE_ASSERT_PRESENT
sizeof	cdGunShaderNode		0x18	src\render\cdGunShader.h	34	COMPILE_ASSERT_PRESENT
sizeof	cdGunShader		0x10	src\render\cdGunShader.h	45	COMPILE_ASSERT_PRESENT
sizeof	cdGunSightShaderMat		0x18	src\render\cdGunSightShader.h	26	COMPILE_ASSERT_PRESENT
sizeof	cdGunSightShaderNode		0x18	src\render\cdGunSightShader.h	36	COMPILE_ASSERT_PRESENT
sizeof	cdGunSightShader		0x10	src\render\cdGunSightShader.h	47	COMPILE_ASSERT_PRESENT
sizeof	cdGunSightSpecularShaderMat		0x24	src\render\cdGunSightSpecularShader.h	29	COMPILE_ASSERT_PRESENT
sizeof	cdGunSightSpecularShaderNode		0x18	src\render\cdGunSightSpecularShader.h	37	COMPILE_ASSERT_PRESENT
sizeof	cdGunSightSpecularShader		0x10	src\render\cdGunSightSpecularShader.h	48	COMPILE_ASSERT_PRESENT
sizeof	WaveBank		0xD0	src\render\cdOceanGlobals.h	50	COMPILE_ASSERT_PRESENT
sizeof	LayerParam		4	src\render\cdOceanShader.h	30	COMPILE_ASSERT_PRESENT
sizeof	cdOceanShaderMat		0x28	src\render\cdOceanShader.h	39	COMPILE_ASSERT_PRESENT
sizeof	cdOceanShaderNode		0x18	src\render\cdOceanShader.h	53	COMPILE_ASSERT_PRESENT
sizeof	cdOceanShader		0x10	src\render\cdOceanShader.h	64	COMPILE_ASSERT_PRESENT
sizeof	cdPrelitShaderMat		0x18	src\render\cdPrelitShader.h	23	COMPILE_ASSERT_PRESENT
sizeof	cdPrelitShaderNode		0x18	src\render\cdPrelitShader.h	31	COMPILE_ASSERT_PRESENT
sizeof	cdPrelitShader		0x10	src\render\cdPrelitShader.h	42	COMPILE_ASSERT_PRESENT
sizeof	cdPropellerShaderMat		0x1C	src\render\cdPropellerShader.h	27	COMPILE_ASSERT_PRESENT
sizeof	cdPropellerShaderNode		0x18	src\render\cdPropellerShader.h	35	COMPILE_ASSERT_PRESENT
sizeof	cdPropellerShader		0x10	src\render\cdPropellerShader.h	46	COMPILE_ASSERT_PRESENT
sizeof	cdRiverShaderMat		0x28	src\render\cdRiverShader.h	28	COMPILE_ASSERT_PRESENT
sizeof	cdRiverShaderNode		0x18	src\render\cdRiverShader.h	40	COMPILE_ASSERT_PRESENT
sizeof	cdRiverShader		0x10	src\render\cdRiverShader.h	51	COMPILE_ASSERT_PRESENT
sizeof	cdScratchMaterial		0x20	src\render\cdScratchShader.h	28	COMPILE_ASSERT_PRESENT
sizeof	cdScratchShaderNode		0x18	src\render\cdScratchShader.h	38	COMPILE_ASSERT_PRESENT
sizeof	cdScratchShader		0x10	src\render\cdScratchShader.h	49	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleAlphaShaderMat		0x48	src\render\cdSimpleAlphaShader.h	36	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleAlphaShaderNode		0x18	src\render\cdSimpleAlphaShader.h	44	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleAlphaShader		0x10	src\render\cdSimpleAlphaShader.h	55	COMPILE_ASSERT_PRESENT
sizeof	nglShaderNode		0x14	src\render\cdSimpleColorShader.h	58	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleShaderNode		0x1C	src\render\cdSimpleColorShader.h	69	COMPILE_ASSERT_PRESENT
sizeof	SimpleContext		0x40	src\render\cdSimpleColorShader.h	75	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleColorShader		0x10	src\render\cdSimpleColorShader.h	89	COMPILE_ASSERT_PRESENT
sizeof	XForm		0x90	src\render\cdSimpleInstance.h	37	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleInstance		0x20	src\render\cdSimpleInstance.h	56	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleInstanceShader		0x10	src\render\cdSimpleInstance.h	65	COMPILE_ASSERT_PRESENT
sizeof	cdSimplePrelitShaderMat		0x18	src\render\cdSimplePrelitShader.h	26	COMPILE_ASSERT_PRESENT
sizeof	cdSimplePrelitShaderNode		0x18	src\render\cdSimplePrelitShader.h	36	COMPILE_ASSERT_PRESENT
sizeof	cdSimplePrelitShader		0x10	src\render\cdSimplePrelitShader.h	47	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleShaderMat		0x18	src\render\cdSimpleShader.h	32	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleShader		0x10	src\render\cdSimpleShader.h	47	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleSpecularShaderMat		0x24	src\render\cdSimpleSpecularShader.h	30	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleSpecularShaderNode		0x18	src\render\cdSimpleSpecularShader.h	40	COMPILE_ASSERT_PRESENT
sizeof	SimpleSpecularContext		0x100	src\render\cdSimpleSpecularShader.h	51	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleSpecularShader		0x10	src\render\cdSimpleSpecularShader.h	62	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleUVAnimShaderMat		0x60	src\render\cdSimpleUVAnimShader.h	29	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleUVAnimShaderNode		0x60	src\render\cdSimpleUVAnimShader.h	42	COMPILE_ASSERT_PRESENT
sizeof	cdSimpleUVAnimShader		0x10	src\render\cdSimpleUVAnimShader.h	53	COMPILE_ASSERT_PRESENT
sizeof	cdSkyShaderMat		0x28	src\render\cdSkyShader.h	26	COMPILE_ASSERT_PRESENT
sizeof	cdSkyShaderNode		0x18	src\render\cdSkyShader.h	36	COMPILE_ASSERT_PRESENT
sizeof	SkyContext		0x50	src\render\cdSkyShader.h	46	COMPILE_ASSERT_PRESENT
sizeof	cdSkyShader		0x10	src\render\cdSkyShader.h	57	COMPILE_ASSERT_PRESENT
sizeof	cdWaterShaderMat		0x24	src\render\cdWaterShader.h	29	COMPILE_ASSERT_PRESENT
sizeof	cdWaterShaderNode		0x18	src\render\cdWaterShader.h	37	COMPILE_ASSERT_PRESENT
sizeof	cdWaterShader		0x10	src\render\cdWaterShader.h	48	COMPILE_ASSERT_PRESENT
sizeof	WheelMarkShaderParams		0x60	src\render\cdWheelMarkShader.cpp	68	COMPILE_ASSERT_PRESENT
sizeof	cdWheelMarkShaderMat		0x14	src\render\cdWheelMarkShader.h	29	COMPILE_ASSERT_PRESENT
sizeof	cdWheelMarkShaderStruct		0x08	src\render\cdWheelMarkShader.h	36	COMPILE_ASSERT_PRESENT
sizeof	cdWheelMarkShaderNode		0x1C	src\render\cdWheelMarkShader.h	48	COMPILE_ASSERT_PRESENT
sizeof	cdWheelMarkShader		0x10	src\render\cdWheelMarkShader.h	59	COMPILE_ASSERT_PRESENT
sizeof	cdWorldBlendPointLitShaderMat		0x20	src\render\cdWorldBlendPointLitShader.h	25	COMPILE_ASSERT_PRESENT
sizeof	cdWorldBlendPointLitShaderNode		0x18	src\render\cdWorldBlendPointLitShader.h	33	COMPILE_ASSERT_PRESENT
sizeof	cdWorldBlendPointLitShader		0x10	src\render\cdWorldBlendPointLitShader.h	44	COMPILE_ASSERT_PRESENT
sizeof	cdWorldBlendShaderMat		0x20	src\render\cdWorldBlendShader.h	27	COMPILE_ASSERT_PRESENT
sizeof	cdWorldBlendShaderNode		0x18	src\render\cdWorldBlendShader.h	36	COMPILE_ASSERT_PRESENT
sizeof	cdWorldBlendShader		0x10	src\render\cdWorldBlendShader.h	47	COMPILE_ASSERT_PRESENT
sizeof	cdWorldBlendParams		0x100	src\render\cdWorldBlendShader.h	87	COMPILE_ASSERT_PRESENT
sizeof	cdWorldShaderNode		0x20	src\render\cdWorldColorShader.h	30	COMPILE_ASSERT_PRESENT
sizeof	cdWorldColorShader		0x10	src\render\cdWorldColorShader.h	41	COMPILE_ASSERT_PRESENT
sizeof	cdWorldPointLitShaderMat		0x1C	src\render\cdWorldPointLitShader.h	24	COMPILE_ASSERT_PRESENT
sizeof	cdWorldPointLitShaderNode		0x1C	src\render\cdWorldPointLitShader.h	33	COMPILE_ASSERT_PRESENT
sizeof	cdWorldPointLitShader		0x10	src\render\cdWorldPointLitShader.h	44	COMPILE_ASSERT_PRESENT
sizeof	cdWorldShaderMat		0x1C	src\render\cdWorldShader.h	23	COMPILE_ASSERT_PRESENT
sizeof	cdWorldShader		0x10	src\render\cdWorldShader.h	34	COMPILE_ASSERT_PRESENT
sizeof	cdWorldParams		0x110	src\render\cdWorldShader.h	74	COMPILE_ASSERT_PRESENT
sizeof	cdWorldVertexLitShaderMat		0x14	src\render\cdWorldVertexLitShader.h	25	COMPILE_ASSERT_PRESENT
sizeof	cdWorldVertexLitShaderNode		0x18	src\render\cdWorldVertexLitShader.h	35	COMPILE_ASSERT_PRESENT
sizeof	BackgroundContext		0x40	src\render\cdWorldVertexLitShader.h	41	COMPILE_ASSERT_PRESENT
sizeof	cdWorldVertexLitShader		0x10	src\render\cdWorldVertexLitShader.h	52	COMPILE_ASSERT_PRESENT
sizeof	nslSource		248	src\sound\nsl.cpp	141	COMPILE_ASSERT_PRESENT
sizeof	nslEmitter		200	src\sound\nsl.cpp	142	COMPILE_ASSERT_PRESENT
sizeof	txSlotEntry		12	src\sound\nsl.cpp	159	COMPILE_ASSERT_PRESENT
sizeof	txSlotPool		40	src\sound\nsl.cpp	160	COMPILE_ASSERT_PRESENT
sizeof	nslWave		40	src\sound\nsl.cpp	201	COMPILE_ASSERT_PRESENT
sizeof	XMEDIAPACKET		24	src\sound\nsl.cpp	213	COMPILE_ASSERT_PRESENT
sizeof	PACKET_CONTEXT		12	src\sound\nsl.cpp	236	COMPILE_ASSERT_PRESENT
sizeof	nslDriverVoice		172	src\sound\nsl.cpp	237	COMPILE_ASSERT_PRESENT
sizeof	nslParam		8	src\sound\nsl.cpp	280	COMPILE_ASSERT_PRESENT
sizeof	nslParamUnpacked		264	src\sound\nsl.cpp	303	COMPILE_ASSERT_PRESENT
sizeof	nslWaveInfo		280	src\sound\nsl.cpp	304	COMPILE_ASSERT_PRESENT
sizeof	nslGroup		296	src\sound\nsl.cpp	370	COMPILE_ASSERT_PRESENT
sizeof	nslSpeaker		32	src\sound\nsl.cpp	376	COMPILE_ASSERT_PRESENT
sizeof	nslVoice		224	src\sound\nsl.cpp	395	COMPILE_ASSERT_PRESENT
sizeof	nslEffect		48	src\sound\nsl.cpp	412	COMPILE_ASSERT_PRESENT
sizeof	nslWaveBank		128	src\sound\nsl.cpp	427	COMPILE_ASSERT_PRESENT
sizeof	nslWaveBankSlot		52	src\sound\nsl.cpp	428	COMPILE_ASSERT_PRESENT
sizeof	nslWaveBankLoader		44	src\sound\nsl.cpp	429	COMPILE_ASSERT_PRESENT
sizeof	jqBatch		56	src\threading\jobqueue.cpp	30	COMPILE_ASSERT_PRESENT
sizeof	jqBatch		0x38	src\threading\jobqueue.h	26	COMPILE_ASSERT_PRESENT
