index	status	map_line
83	PORTED	0002:0032bca0 ?SetEntity@MPVehicle@@QAEXPAVEntity@@@Z 00B1B1A0 f i mp.o
84	PORTED	0002:0032bcb0 ??0MPVote@@QAE@XZ 00B1B1B0 f i mp.o
85	PORTED	0002:0032bcf0 ?Reset@MPVote@@QAEXXZ 00B1B1F0 f i mp.o
86	PORTED	0002:0032bd50 ?LocalPlayerInGame@MPPlayerManager@@QAE_NXZ 00B1B250 f i mp.o
87	PORTED	0002:0032bd60 ?GetVote@MPPlayerManager@@QAEPAUMPVote@@XZ 00B1B260 f i mp.o
88	PORTED	0002:0032bd70 ?GetUpdateRateClose@MPPlayerManager@@QAEIXZ 00B1B270 f i mp.o
89	PORTED	0002:0032bd80 ?GetUpdateRate@MPPlayerManager@@QAEIXZ 00B1B280 f i mp.o
90	PORTED	0002:0032bd90 ?MessageBufferingEnabled@MPPlayerManager@@QAE_NXZ 00B1B290 f i mp.o
91	PORTED	0002:0032bdb0 ?GetNumBufferedMessages@MPPlayerManager@@QAEHXZ 00B1B2B0 f i mp.o
92	PORTED	0002:0032bdc0 ?GetVehicleEventSequence@MPPlayerManager@@AAEIXZ 00B1B2C0 f i mp.o
93	PORTED	0002:0032bdd0 ?IncVehicleEventSequence@MPPlayerManager@@AAEXXZ 00B1B2D0 f i mp.o
94	VERIFIED	0002:0032bde0 ??1cVoiceNetworkManager@knetuser@kuju@@UAE@XZ 00B1B2E0 f i mp.o
95	PORTED	0002:0032bdf0 ?registerVoiceHandlerInterface@cVoiceNetworkManager@knetuser@kuju@@QAEXPAViVoiceHandlerInterface@123@@Z 00B1B2F0 f i mp.o
96	SKIPPED	0002:0032be00 ??_EcVoiceNetworkManager@knetuser@kuju@@UAEPAXI@Z 00B1B300 f i mp.o  SKIPPED: compiler-generated deleting destructor; supplied by the compiler
97	SKIPPED	0002:0032be00 ??_GcVoiceNetworkManager@knetuser@kuju@@UAEPAXI@Z 00B1B300 f i mp.o  SKIPPED: compiler-generated deleting destructor; supplied by the compiler
98	VERIFIED	0002:0032be30 ?setPlayerDistance@cVoiceNetworkManager@knetuser@kuju@@QAEXKKM@Z 00B1B330 f i mp.o
99	PORTED	0002:0032bf70 ?setPlayerDistance@cVoiceManager@kvoicemanager@kuju@@QAEXKKM@Z 00B1B470 f i mp.o
100	PORTED	0002:0032bf80 ?isInitialised@cVoiceManager@kvoicemanager@kuju@@QAEIXZ 00B1B480 f i mp.o
101	PORTED	0002:0032bf90 ?GetLanDiscovery@MPPeer@@QAEAAVMPLanDiscovery@@XZ 00B1B490 f i mp.o
102	PORTED	0002:0032bfa0 ?GetSessionState@LiveWrapper@@QAE?AW4ESessionState@@XZ 00B1B4A0 f i mp.o
103	PORTED	0002:0032bfb0 ?SetSessionState@LiveWrapper@@QAEXW4ESessionState@@@Z 00B1B4B0 f i mp.o
104	PORTED	0002:0032bfc0 ?GetSession@MPLiveEngine@@QAEPAVCSession@@XZ 00B1B4C0 f i mp.o
105	PORTED	0002:0032bfd0 ?GetCurrentQuery@MPLiveEngine@@QAEPAVQueryInterface@@XZ 00B1B4D0 f i mp.o
106	PORTED	0002:0032bfe0 ?WasInvited@MPLiveEngine@@QAE_NXZ 00B1B4E0 f i mp.o
107	PORTED	0002:0032bff0 ??0sServerCreateParams@@QAE@XZ 00B1B4F0 f i mp.o
108	PORTED	0002:0032c030 ?GetMapRotation@sServerCreateParams@@QAEEXZ 00B1B530 f i mp.o
109	PORTED	0002:0032c040 ??0sServerQueryParams@@QAE@XZ 00B1B540 f i mp.o
110	PORTED	0002:0032c070 ?SetGameConnectionType@MPUIInterface@@SAXW4EGameConnectionType@@@Z 00B1B570 f i mp.o
111	PORTED	0002:0032c080 ?GetCableDisconnect@MPUIInterface@@SA?B_NXZ 00B1B580 f i mp.o
112	PORTED	0002:0032c090 ?GetNextServerParams@MPUIInterface@@SAPAUsServerCreateParams@@XZ 00B1B590 f i mp.o
113	PORTED	0002:0032c0a0 ?SetKicked@MPUIInterface@@SAX_N@Z 00B1B5A0 f i mp.o
