ida_ea	name	signature	source_cpp
0x00455C10	?G_AddInvalidatedNode@@YAXPAVEntity@@PAUPathNode@PathNodes@@@Z	void __cdecl G_AddInvalidatedNode(class Entity *,struct PathNodes::PathNode *)	
0x00455DF0	?G_RmvInvalidatedNode@@YAXPAVEntity@@PBUPathNode@PathNodes@@@Z	void __cdecl G_RmvInvalidatedNode(class Entity *,struct PathNodes::PathNode const *)	
0x00455E80	?G_setfog@@YAXPBD@Z	void __cdecl G_setfog(char const *)	
0x00455F40	?Cmd_Fogswitch_f@@YAXXZ	void __cdecl Cmd_Fogswitch_f(void)	
0x00455F60	?Cmd_GiveAll_f@@YAXPAVEntity@@@Z	void __cdecl Cmd_GiveAll_f(class Entity *)	
0x00456010	?Cmd_Where_f@@YAXPAVEntity@@@Z	void __cdecl Cmd_Where_f(class Entity *)	
0x00456080	?Cmd_LockPVS_f@@YAXXZ	void __cdecl Cmd_LockPVS_f(void)	
0x00456120	?Cmd_LockPVSFlash_f@@YAXXZ	void __cdecl Cmd_LockPVSFlash_f(void)	
0x00456160	?StopFollowing@@YAXPAVEntity@@@Z	void __cdecl StopFollowing(class Entity *)	
0x00456330	?ParseHitLocDmgTableEntry@@YAXPBDPBVConfigString@@@Z	void __cdecl ParseHitLocDmgTableEntry(char const *,class ConfigString const *)	
0x004563E0	?G_ParseHitLocDmgTable@@YAXXZ	void __cdecl G_ParseHitLocDmgTable(void)	
0x00456400	?LookAtKiller@@YAXPAVEntity@@00@Z	void __cdecl LookAtKiller(class Entity *,class Entity *,class Entity *)	
0x00456520	?SentientApplyPhysicsDamage@@YAXPAVEntity@@0HHQBM1W4hitLocation_t@@H@Z	void __cdecl SentientApplyPhysicsDamage(class Entity *,class Entity *,int,int,float const * const,float const * const,enum hitLocation_t,int)	
0x00456B80	?Corpse_Die@@YAXPAVEntity@@00HHHQBM1W4hitLocation_t@@@Z	void __cdecl Corpse_Die(class Entity *,class Entity *,class Entity *,int,int,int,float const * const,float const * const,enum hitLocation_t)	
0x00456BB0	?CanDamage@@YAHPAVEntity@@QBM0@Z	int __cdecl CanDamage(class Entity *,float const * const,class Entity *)	
0x00456FB0	?G_DebugLine@@YAXQBM00HH@Z	void __cdecl G_DebugLine(float const * const,float const * const,float const * const,int,int)	
0x00456FE0	?G_DebugAxis@@YAXABVMat43@math@@MH@Z	void __cdecl G_DebugAxis(class math::Mat43 const &,float,int)	
0x004570C0	?G_DebugBox@@YAXQBM00HHH@Z	void __cdecl G_DebugBox(float const * const,float const * const,float const * const,int,int,int)	
0x00457170	?G_DebugCircleEx@@YAXQBMM00HH@Z	void __cdecl G_DebugCircleEx(float const * const,float,float const * const,float const * const,int,int)	
0x004572F0	?G_DebugCircle2Ex@@YAXQBMM00HH@Z	void __cdecl G_DebugCircle2Ex(float const * const,float,float const * const,float const * const,int,int)	
0x004574B0	?G_DebugArc@@YAXQBMMMM0HH@Z	void __cdecl G_DebugArc(float const * const,float,float,float,float const * const,int,int)	
0x00457610	?HudElem_Free@@YAXPAUgame_hudelem_s@@@Z	void __cdecl HudElem_Free(struct game_hudelem_s *)	
0x00457720	?HudElem_DestroyAll@@YAXXZ	void __cdecl HudElem_DestroyAll(void)	
0x00457760	?RespawnItem@@YAXPAVEntity@@H@Z	void __cdecl RespawnItem(class Entity *,int)	
0x00457810	?Drop_Kit@@YAXPAVEntity@@H@Z	void __cdecl Drop_Kit(class Entity *,int)	
0x00457A10	?Use_Item@@YAXPAVEntity@@00@Z	void __cdecl Use_Item(class Entity *,class Entity *,class Entity *)	
0x00457A30	?G_BounceItem@@YAXPAVEntity@@PAUtrace_t@@@Z	void __cdecl G_BounceItem(class Entity *,struct trace_t *)	
0x00457F30	?G_FreeEntities@@YAXXZ	void __cdecl G_FreeEntities(void)	
0x00457F60	?G_LoadAnimTreeInstances@@YAX_N@Z	void __cdecl G_LoadAnimTreeInstances(bool)	
0x00457F90	?G_FreeAnimTreeInstances@@YAXXZ	void __cdecl G_FreeAnimTreeInstances(void)	
0x00457FC0	?G_ClearLowHunk@@YAXXZ	void __cdecl G_ClearLowHunk(void)	
0x00457FE0	?G_ShutdownGame@@YAXH@Z	void __cdecl G_ShutdownGame(int)	
0x00458120	?G_CheckLoadGame@@YAXHH@Z	void __cdecl G_CheckLoadGame(int,int)	
0x004581C0	?G_XAnimUpdateEnt@@YAXPAVEntity@@@Z	void __cdecl G_XAnimUpdateEnt(class Entity *)	
0x00458200	?G_SetEntityOceanHeight@@YAXPAVEntity@@@Z	void __cdecl G_SetEntityOceanHeight(class Entity *)	
0x00458270	?UpdatePlayer@@YAXXZ	void __cdecl UpdatePlayer(void)	
0x00458730	?SP_info_notnull@@YAXPAVEntity@@@Z	void __cdecl SP_info_notnull(class Entity *)	
0x00458750	?SP_info_notnull_big@@YAXPAVEntity@@@Z	void __cdecl SP_info_notnull_big(class Entity *)	
0x00458770	?TeleportPlayer@@YAXPAVEntity@@QBM1@Z	void __cdecl TeleportPlayer(class Entity *,float const * const,float const * const)	
0x004587A0	?G_SpawnSoundBlend@@YAPAVEntity@@XZ	class Entity * __cdecl G_SpawnSoundBlend(void)	
0x00458820	?G_SetSoundBlend@@YAXPAVEntity@@HHM@Z	void __cdecl G_SetSoundBlend(class Entity *,int,int,float)	
0x00458970	?use_corona@@YAXPAVEntity@@00@Z	void __cdecl use_corona(class Entity *,class Entity *,class Entity *)	
0x004589A0	?Turret_FillWeaponParms@@YAHPAVEntity@@0PAUweaponParms@@H@Z	int __cdecl Turret_FillWeaponParms(class Entity *,class Entity *,struct weaponParms *,int)	
0x00458B30	?clamp_playerbehindgun@@YAXPAVEntity@@0@Z	void __cdecl clamp_playerbehindgun(class Entity *,class Entity *)	
0x00458CE0	?turret_CanTargetPoint@@YAHPAVEntity@@ABVPosition3@math@@QAM2@Z	int __cdecl turret_CanTargetPoint(class Entity *,class math::Position3 const &,float * const,float * const)	
0x00458EF0	?turret_CanTargetSentient@@YAHPAVEntity@@PAUsentient_s@@QAM22@Z	int __cdecl turret_CanTargetSentient(class Entity *,struct sentient_s *,float * const,float * const,float * const)	
0x00459330	?turret_think_init@@YAXPAVEntity@@H@Z	void __cdecl turret_think_init(class Entity *,int)	
0x00459680	?SP_turret_XAnimPrecache@@YAXPBD@Z	void __cdecl SP_turret_XAnimPrecache(char const *)	
0x00459780	?misc_spawner_use@@YAXPAVEntity@@00@Z	void __cdecl misc_spawner_use(class Entity *,class Entity *,class Entity *)	
0x004597B0	?SP_misc_spawner@@YAXPAVEntity@@@Z	void __cdecl SP_misc_spawner(class Entity *)	
