index	ida_ea	va	name	lib	obj	class	source_cpp	flags	is_inline	aggregate_status	status_basis	debug_symbol	debug_symbol_compat	verification
21169	0x00871770	0x00C60C70	?BlendArray@nalComponentFloat1Base@@UBEXHPAXPBX1AAPBM@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21170	0x008718D0	0x00C60DD0	?Blend@nalComponentFloat3Base@@UBEXHPAXPBX1M@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21171	0x00871950	0x00C60E50	?BlendArray@nalComponentFloat3Base@@UBEXHPAXPBX1AAPBM@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21172	0x008719D0	0x00C60ED0	?Blend@nalComponentFloat4Base@@UBEXHPAXPBX1M@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21173	0x00871A50	0x00C60F50	?BlendArray@nalComponentFloat4Base@@UBEXHPAXPBX1AAPBM@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21174	0x00871AD0	0x00C60FD0	?Blend@nalComponentQuatBase@@UBEXHPAXPBX1M@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21175	0x00871D40	0x00C61240	?BlendIntra@nalComponentQuatBase@@UBEXHPAXPBX1M@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21176	0x00872150	0x00C61650	?BlendArray@nalComponentQuatBase@@UBEXHPAXPBX1AAPBM@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21177	0x008723C0	0x00C618C0	?Blend@nalComponentPOBase@@UBEXHPAXPBX1M@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21178	0x00872430	0x00C61930	?BlendArray@nalComponentPOBase@@UBEXHPAXPBX1AAPBM@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21179	0x008729E0	0x00C61EE0	?Blend@nalComponentIKSpinBase@@UBEXHPAXPBX1M@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21180	0x00872A50	0x00C61F50	?BlendArray@nalComponentIKSpinBase@@UBEXHPAXPBX1AAPBM@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21181	0x00872AC0	0x00C61FC0	?ComponentPartialDecode@nalComponentPacked16EntropyIKSpin@@SAXPAUStateType@nalComponentPacked16EntropyIKSpinData@@PAUCacheType@3@PAXHHHPAUSkeletonData@nalComponentData@@PAUAnimData@3@PAUSkeletonComponentData@3@PAUAnimComponentData@3@@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21182	0x00872C40	0x00C62140	?ComponentCycleTrajectory@nalComponentTrajectoryPO@@SAXPAVnalPositionOrientation@@0HPAUSkeletonData@nalComponentData@@PAUAnimData@4@PAUSkeletonComponentData@4@PAUAnimComponentData@nalComponentTrajectoryPOData@@_N@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21183	0x00872D70	0x00C62270	?ComponentCycleTrajectory@nalComponentEntropyTrajectoryPO@@SAXPAVnalPositionOrientation@@0HPAUSkeletonData@nalComponentData@@PAUAnimData@nalComponentEntropyTrajectoryPOData@@PAUSkeletonComponentData@6@PAUAnimComponentData@6@_N@Z	nal_xboxr	nal_generic_component.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21184	0x00872EA0	0x00C623A0	?Decode@?$nalPackedFloatDecoder@F@nalEntropyDecoder@@QAEXPAFIIMMMPAX@Z	nal_xboxr	nal_generic_component.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21185	0x00872F20	0x00C62420	?Store@?$nalPackedQuatDecoder@VnalQuaternion16@nalEntropyDecoder@@@nalEntropyDecoder@@IBEXABVQuaternion@math@@PAVnalQuaternion16@2@@Z	nal_xboxr	nal_generic_component.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21186	0x00872F50	0x00C62450	?Inverse@nalPositionOrientation@@QBE?AV1@XZ	nal_xboxr	nal_generic_component.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21187	0x00873010	0x00C62510	??$IntegerPower@VnalPositionOrientation@@@@YA?AVnalPositionOrientation@@ABV0@H@Z	nal_xboxr	nal_generic_component.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21188	0x008730C0	0x00C625C0	?GetVersion@nalBaseSkeleton@@QBEIXZ	nal_xboxr	nal_skeleton.o	engine		f i	1	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21189	0x008730D0	0x00C625D0	?nalGetSkeleton@@YAPAVnalBaseSkeleton@@ABVtlFixedString@@@Z	nal_xboxr	nal_skeleton.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21190	0x008730F0	0x00C625F0	?nalConstructSkeleton@@YAPAVnalBaseSkeleton@@PAX@Z	nal_xboxr	nal_skeleton.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21191	0x00873170	0x00C62670	?nalLoadSkeletonInPlace@@YAPAVnalBaseSkeleton@@PAX@Z	nal_xboxr	nal_skeleton.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21192	0x008731E0	0x00C626E0	?StandardLoad@?$tlResourceDirectory@VnalBaseSkeleton@@@@QAEPAVnalBaseSkeleton@@ABVtlFixedString@@@Z	nal_xboxr	nal_skeleton.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21193	0x008732D0	0x00C627D0	?nalLoadSkeleton@@YAPAVnalBaseSkeleton@@ABVtlFixedString@@@Z	nal_xboxr	nal_skeleton.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21194	0x00873300	0x00C62800	?StandardRelease@?$tlResourceDirectory@VnalBaseSkeleton@@@@QAEHPAVnalBaseSkeleton@@H_N@Z	nal_xboxr	nal_skeleton.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21195	0x00873350	0x00C62850	?nalReleaseSkeleton@@YAHPAVnalBaseSkeleton@@@Z	nal_xboxr	nal_skeleton.o	engine		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21196	0x00873370	0x00C62870	?nalReleaseSkeleton@@YAHABVtlFixedString@@@Z	nal_xboxr	nal_skeleton.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21197	0x008733A0	0x00C628A0	?nalReleaseAllSkeletons@@YAXXZ	nal_xboxr	nal_skeleton.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21198	0x008733C0	0x00C628C0	??2nalSceneAnimInstance@@SAPAXI@Z	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21199	0x008733E0	0x00C628E0	?IsLooping@nalSceneAnimInstance@@QBE_NXZ	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21200	0x008733F0	0x00C628F0	??0nalSceneAnimInstance@@IAE@PAVnalSceneAnim@@@Z	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21201	0x00873420	0x00C62920	?IsReady@nalSceneAnimInstance@@UBE_NXZ	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21202	0x00873430	0x00C62930	?Play@nalSceneAnimInstance@@UAEXXZ	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21203	0x00873440	0x00C62940	??_GnalSceneAnimInstance@@UAEPAXI@Z	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21204	0x00873440	0x00C62940	??_EnalSceneAnimInstance@@UAEPAXI@Z	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21205	0x00873470	0x00C62970	??0nalStreamInstance@@QAE@HP6APAVnalClientSceneAnim@@PBVnalSceneAnim@@ABVtlFixedString@@PAX@Z2W4nflFileID@@HH@Z	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21206	0x008734D0	0x00C629D0	??_GnalStreamInstance@@UAEPAXI@Z	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21207	0x008734D0	0x00C629D0	??_EnalStreamInstance@@UAEPAXI@Z	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21208	0x00873500	0x00C62A00	??1nalStreamInstance@@UAE@XZ	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21209	0x00873580	0x00C62A80	?nalStreamAnimQueueInstance@@YAPAVnalSceneAnimInstance@@IHHHP6APAVnalClientSceneAnim@@PBVnalSceneAnim@@ABVtlFixedString@@PAX@Z2@Z	nal_xboxr	nal_stream.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21210	0x00873600	0x00C62B00	?IsReady@nalStreamInstance@@UBE_NXZ	nal_xboxr	nal_stream.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21211	0x00873610	0x00C62B10	?Play@nalStreamInstance@@UAEXXZ	nal_xboxr	nal_stream.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21212	0x008737C0	0x00C62CC0	?AdvanceStream@nalStreamInstance@@IAEXXZ	nal_xboxr	nal_stream.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21213	0x00873980	0x00C62E80	?Advance@nalStreamInstance@@UAEXM@Z	nal_xboxr	nal_stream.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21214	0x008741A0	0x00C636A0	??$nalMax@I@@YAIII@Z	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21215	0x008741C0	0x00C636C0	??$nalAlign@H@@YAHHI@Z	nal_xboxr	nal_stream.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21216	0x00877F90	0x00C67490	??2nalClientAnimNode@nalSceneAnimInstance@@SAPAXI@Z	nal_xboxr	nal_sceneanim.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21217	0x00877FB0	0x00C674B0	??3nalClientAnimNode@nalSceneAnimInstance@@SAXPAX@Z	nal_xboxr	nal_sceneanim.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21218	0x00877FC0	0x00C674C0	??1nalSceneAnimInstance@@UAE@XZ	nal_xboxr	nal_sceneanim.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21219	0x00878010	0x00C67510	?AddClientAnim@nalSceneAnimInstance@@IAEXPAVnalClientSceneAnim@@PAV?$nalAnimClass@VnalAnyPose@@@@@Z	nal_xboxr	nal_sceneanim.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21220	0x00878060	0x00C67560	?Render@nalSceneAnimInstance@@QBEXXZ	nal_xboxr	nal_sceneanim.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21221	0x008780C0	0x00C675C0	?CreateInstance@nalSceneAnim@@QAEPAVnalSceneAnimInstance@@P6APAVnalClientSceneAnim@@PBV1@ABVtlFixedString@@PAX@Z2@Z	nal_xboxr	nal_sceneanim.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21222	0x00878100	0x00C67600	?Advance@nalStaticInstance@@UAEXM@Z	nal_xboxr	nal_sceneanim.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21223	0x00878330	0x00C67830	??0nalStaticInstance@@QAE@PAVnalSceneAnim@@P6APAVnalClientSceneAnim@@PBV1@ABVtlFixedString@@PAX@Z3@Z	nal_xboxr	nal_sceneanim.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21224	0x008783D0	0x00C678D0	??_GnalStaticInstance@@UAEPAXI@Z	nal_xboxr	nal_sceneanim.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21225	0x008783D0	0x00C678D0	??_EnalStaticInstance@@UAEPAXI@Z	nal_xboxr	nal_sceneanim.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21226	0x00878400	0x00C67900	?reset@phys_memory_heap@@QAEXXZ	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21227	0x00878410	0x00C67910	?swap@contact_point_info@@QAEXXZ	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21228	0x00878430	0x00C67930	?set_solver_priority@rigid_body_constraint_contact@@QAEXH@Z	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21229	0x00878440	0x00C67940	?is_swapped@rigid_body_constraint_contact@@QAE?B_NQAVrigid_body@@0@Z	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21230	0x00878450	0x00C67950	?get_contact_p@@YAABVDir3@math@@QAPAUcontact_manifold_mesh_point@@@Z	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21231	0x00878460	0x00C67960	?set_feature_params@phys_contact_manifold@@QAEXABVDir3@math@@0MM@Z	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21232	0x008784C0	0x00C679C0	?nullify_pointers@phys_contact_manifold@@QAEXXZ	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21233	0x008784D0	0x00C679D0	?get_mesh_point_count@phys_contact_manifold@@QBEHXZ	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21234	0x008784E0	0x00C679E0	?get_poly_vert_count@phys_contact_manifold@@QBE?BHXZ	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21235	0x008784F0	0x00C679F0	?get_std_feature_distance_eps@phys_contact_manifold@@SA?BMXZ	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21236	0x00878500	0x00C67A00	?get_std_feature_penetration_eps@phys_contact_manifold@@SA?BMXZ	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21237	0x00878510	0x00C67A10	?get_std_sin_feature_angular_eps_sq@phys_contact_manifold@@SA?BMXZ	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21238	0x00878520	0x00C67A20	?nullify_pointers@phys_contact_manifold_process@@QAEXXZ	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21239	0x00878550	0x00C67A50	?fast_align_start@phys_memory_heap@@QAEPAXHPBD@Z	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21240	0x008785A0	0x00C67AA0	?add_cpi_simple@rigid_body_constraint_contact@@QAEXPAVcontact_point_info@@QAVrigid_body@@1@Z	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21241	0x00878690	0x00C67B90	?get_cached_cpi@rigid_body_constraint_contact@@QAEPBVcontact_point_info@@XZ	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21242	0x008786A0	0x00C67BA0	?reset_list_mesh_point@phys_contact_manifold@@QAEXXZ	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21243	0x008786F0	0x00C67BF0	?alloc_sorted_list_mesh_point@phys_contact_manifold@@QAEXXZ	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21244	0x00878770	0x00C67C70	?xform_mesh_points@phys_contact_manifold@@QAEXABVMat43@math@@@Z	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21245	0x008787F0	0x00C67CF0	?comp_contact_mat@phys_contact_manifold_process@@QAEXABVDir3@math@@@Z	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21246	0x008789B0	0x00C67EB0	?copy_poly@phys_contact_manifold_process@@QAEXPAVphys_contact_manifold@@@Z	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21247	0x00878A90	0x00C67F90	?calc_feature_normal@@YA?BVDir3@math@@PAVphys_contact_manifold@@ABV12@@Z	phys_xboxr	phys_collision.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21248	0x00878C10	0x00C68110	?process@phys_contact_manifold_process@@QAEXPAVphys_collide_data@@@Z	phys_xboxr	phys_collision.o	engine		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21249	0x00879690	0x00C68B90	?set_closest_cached_psc@contact_point_info@@QAEXPBV1@@Z	phys_xboxr	phys_collision.o	engine		f i	1	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21250	0x00879700	0x00C68C00	?get_support_dir@phys_gjk_cache_info@@QBEABVDir3@math@@XZ	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21251	0x00879730	0x00C68C30	?get_simplex@phys_gjk_cache_info@@QAEXPAVDir3@math@@0PAH@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21252	0x00879840	0x00C68D40	?set_flag_was_touched@phys_gjk_cache_info@@QAEXXZ	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21253	0x00879850	0x00C68D50	?set_simplex@phys_gjk_cache_info@@QAEXQBVDir3@math@@0H@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21254	0x00879930	0x00C68E30	?invalidate_support_dir@phys_gjk_cache_info@@QAEXXZ	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21255	0x00879940	0x00C68E40	?is_support_dir_valid@phys_gjk_cache_info@@QBE?BHXZ	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21256	0x00879950	0x00C68E50	?is_simplex_valid@phys_gjk_cache_info@@QBE?BHXZ	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21257	0x00879960	0x00C68E60	?get_std_pen_thresh@phys_gjk_info@@SA?BMXZ	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21258	0x00879970	0x00C68E70	?get_std_sin_ang_conv_thresh_sq@phys_gjk_info@@SA?BMXZ	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21259	0x00879980	0x00C68E80	?get_std_conv_thresh@phys_gjk_info@@SA?BMXZ	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21260	0x00879990	0x00C68E90	?get_std_sep_conv_thresh@phys_gjk_info@@SA?BMXZ	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21261	0x008799A0	0x00C68EA0	?get_std_extra_separation@phys_gjk_info@@SA?BMXZ	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21262	0x008799B0	0x00C68EB0	?set_flag@phys_gjk_info@@QAEXHH@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21263	0x008799F0	0x00C68EF0	?get_flag@phys_gjk_info@@QAEHH@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21264	0x00879A00	0x00C68F00	?get_set_info@phys_gjk_info@@QAEPAUphys_gjk_set_info@1@H@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21265	0x00879A20	0x00C68F20	?compress_verts@phys_gjk_info@@QAE?BHH@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21266	0x00879BF0	0x00C690F0	?comp_closest_points@phys_gjk_info@@QAEXHPAVDir3@math@@0@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21267	0x00879D20	0x00C69220	?comp_lambda_1@phys_gjk_info@@QAEXH@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21268	0x00879D60	0x00C69260	?comp_lambda_2@phys_gjk_info@@QAEXHH@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21269	0x00879E50	0x00C69350	?comp_lambda_3@phys_gjk_info@@QAEXHHH@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21270	0x0087A040	0x00C69540	?comp_lambda_4@phys_gjk_info@@QAEXXZ	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21271	0x0087A250	0x00C69750	?gjk_subalgorithm@phys_gjk_info@@QAE?BHHH@Z	phys_xboxr	phys_gjk.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21272	0x0087A420	0x00C69920	?seed_simplex@phys_gjk_info@@QAE?BHH@Z	phys_xboxr	phys_gjk.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21273	0x0087A6A0	0x00C69BA0	?gjk@phys_gjk_info@@QAE?AW4gjk_retval_e@1@PAVphys_collide_data@@ABVDir3@math@@_N@Z	phys_xboxr	phys_gjk.o	engine		f	0	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21274	0x0087AD80	0x00C6A280	?collide@phys_gjk_info@@QAE?AW4gjk_retval_e@1@PAVphys_collide_data@@@Z	phys_xboxr	phys_gjk.o	engine		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21275	0x0087B280	0x00C6A780	?phys_collide_do_gjk_collide@phys_gjk_info@@QAE_NPAVphys_collide_data@@M@Z	phys_xboxr	phys_gjk.o	engine		f	0	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21276	0x0087B490	0x00C6A990	?set_sign@gjk_sep_dir@@SA?BMMM@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21277	0x0087B4B0	0x00C6A9B0	?gjk_cache_update_invalid@phys_gjk_info@@QAEXPAVphys_collide_data@@@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21278	0x0087B4E0	0x00C6A9E0	?support@phys_gjk_geom@@QBE?BVDir3@math@@ABVMat43@3@ABV23@@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21279	0x0087B5B0	0x00C6AAB0	?get_center@phys_gjk_geom@@QBE?BVDir3@math@@ABVMat43@3@@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21280	0x0087B620	0x00C6AB20	?comp_v@phys_gjk_info@@QAE_NHPAVDir3@math@@@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21281	0x0087B8E0	0x00C6ADE0	?init_gjk@phys_gjk_info@@QAE?BHPAVphys_collide_data@@ABVDir3@math@@_N@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21282	0x0087BA20	0x00C6AF20	?dist_seg@gjk_sep_dir@@SA?BMABVDir3@math@@00PAV23@@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21283	0x0087BB90	0x00C6B090	?get_initial_support_dir@phys_gjk_info@@QAE?BVDir3@math@@PAVphys_collide_data@@@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	NO	NO	PORT_STATUS_ONLY
21284	0x0087BC90	0x00C6B190	?gjk_cache_update_separated@phys_gjk_info@@QAEXPAVphys_collide_data@@@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
21285	0x0087BD30	0x00C6B230	?gjk_cache_update_colliding@phys_gjk_info@@QAEXPAVphys_collide_data@@@Z	phys_xboxr	phys_gjk.o	engine		f i	1	PORTED	PROGRESS object aggregate	YES	YES	VERIFIED
